hotel_id,hotel_name,country,city,hotel_type,star_rating,total_rooms,hotel_facilities,hotel_description,nearby_attractions,latitude,longitude,website,customer_id,first_name,last_name,full_name,email,phone,birth_date,gender,country_customer,city_customer,address,postal_code,language_preference,loyalty_level_customer,registration_date,marketing_consent,booking_id,booking_date,checkin_date,checkout_date,nights,adults,children,infants,room_type,rooms_booked,booking_channel,special_requests,is_cancelled,cancellation_date,cancellation_reason,total_price,room_price,tax_amount,service_fee,paid_amount,payment_status,payment_method,booking_source,promotion_code,discount_amount,created_timestamp,updated_timestamp,created_by,booking_status,review_id,review_rating,review_title,review_text,review_date,helpful_votes,is_verified_review,reviewer_location,stay_date,trip_type,room_type_reviewed,source_system,created_at,updated_at
H00660,"Wilson, Wilson and Hicks",Ireland,Galway,Business Hotel,5,247,Free WiFi,Minute from under Mr serious. Her without argue protect administration evidence....,"Beach,Museum,Park",-45.414825,-127.750576,https://gomez-goodman.com/,C0004202,Shawn,Williams,Shawn Williams,harveymatthew@example.org,265.292.6808x8048,1980-12-17,F,Austria,Graz,"4524 Carter Orchard, Graz",XH 16489,tr,Silver,2024-05-10,True,BKG_000000978,2023-11-09,2025-06-01,2025-06-14,13,3,1,0,double,,Mobile App,Extra bed,True...,2025-09-02,No Show,-1,933.58,25.98,19.91,0,Pending,PayPal,Expedia,PROMO518,-0.13,!!2024-02-07 08:47:08,2024-12-16 09:00:57,SYSTEM,Confirmed,REV_00000978,2,Quality Democrat build put eight property director moment.,"Model with effort senior before. Outside high specific involve. Most through model measure face share.
Story wish may set law. Boy believe any.",2025-05-12,1,False,Ottawa,2024-12-27,Family,single,CloudBooking,!!2024-02-07 08:47:08,2024-12-16 09:00:57
H00754,"Griffin, Rowland and Ross",United Arab Emirates,Ajman,Boutique,3,444,Free WiFi,Determine gas treat buy cost. Happen throughout indeed goal.,Shopping Mall,79.650042,139.255193,http://www.stevens-dickson.com/,C0000340...,Teresa,Fuller,Teresa Fuller,tuckerderek@example.net,!!001-619-509-4753x695,1988-12-17,!!F,Australia,Adelaide,"947 Cruz Ford, Adelaide",WK 82001,de,,2023-06-20,False,BKG_000000979,2025-10-04,2026-08-21,2026-08-27,6,3,0,2,suite,2,Phone,Extra bed,True,2024-11-13,Hotel Closed,359.01,718.76,258.99,68.77,133.07,Paid,Cash,Airbnb, PROMO503 ,169.5,2024-08-18 23:40:07,2025-07-19 19:27:07,AGENT,Cancelled,REV_00000979,3,Significant administration nor resource summer ever.,"Her military because window.
She approach onto sell modern father thus where. Behind society size suggest do.",2025-09-19,-1,True,Bilbao,2025-10-19,Solo,suite,LegacySystem,2024-08-18 23:40:07,2025-07-19 19:27:07
H00155,"Johnson, Morris and Perez",Kenya,Nakuru,Luxury Hotel,5,228,Restaurant,Think forget world either change. No structure cost chance entire lose.,"Beach,Museum,Park",-78.716205,-18.326004,http://www.bridges-hardin.com/,C0004650,Richard,Brooks,Richard Brooks,fostersteven@example.net,848.747.0955x419,1990-06-10,Other,Colombia,Bogotá,"903 Wong Flat, Bogotá",VI 56762,tr,Bronze,2025-08-21,False,BKG_000000980,2025-08-01,2026-04-02,2026-04-08,6,2,0,0,suite,3,Web,No requests,False,,,664.68,549.65,78.85,56.54,Five,Pending,Credit Card,Expedia,PROMO729,85.44,2023-13-01,2025-01-19 03:04:17,AGENT,Pending,REV_00000980,3,Reflect bit base movement.,"Note big section.
Discuss environmental you power once. Matter home brother manager station.",2025-09-20,57,False,Ghent,2025-05-17,Leisure,suite,CloudBooking,2023-13-01,2025-01-19 03:04:17
H00325,"Levine, James and Garrett",Malaysia,George Town,Business Hotel,1,73,Restaurant,Performance activity add must. Thousand nation top star letter within same.,"Beach,Museum,Park",-78.793449,139.082646,http://burch.com/,C0002334,Jacob,Wright,Jacob Wright,stevenhoward@example.org,998-542-8248,1971-05-17,F,Italy,Naples,"064 Kelli Cliff Apt. 896, Naples",HI 25579,tr,,2023-02-07,True,BKG_000000981,2024-10-02,2024-11-15,2024-11-24,9,4,0,1,suite,2,Mobile App,No requests,False,,,1967.93,1174.22,9999,7.9,103.23,Paid,Debit Card,Booking.com,PROMO891,140.47,2024-07-31 11:49:29,2024-11-04 04:53:07,SYSTEM,Pending,REV_00000981,-1,Address cold run.,Success subject necessary region push senior. Old pull model walk. Water every matter represent political political performance.,2025-01-16,35, True ,Seoul,2025-06-25,Family,suite,APIGateway,2024-07-31 11:49:29,2024-11-04 04:53:07
H00557,Garcia Ltd,Japan,Hiroshima,Resort,1,32,"Pool,Gym,Spa",,"Beach,Museum,Park",-38.645579,-100.350148,https://www.nolan.net/,???,Jessica,Thomas,Jessica Thomas,,,1990-07-18,M,New Zealand,Wellington,"36318 Barron Ridges, Wellington",___,fr,Platinum,2023-09-09,True,BKG_000000982,2024-11-26,2026-01-28,2026-02-04,7,3,1,2,single,1,Phone,No requests,True,2025-07-16,No Show,1033.51,1315.46,34.1,84.21,645.95,Pending, Debit Card ,Booking.com,PROMO596,26.67,2025-07-16 18:54:14,2025-06-15 19:02:36,SYSTEM,Pending,REV_00000982,4,Condition media on top enter ground possible.,Listen decide finally civil. Yourself night political go. Right position nature population similar need.,2023-12-17,Ten,True,Buenos Aires,2025-03-22,Couple,suite,CloudBooking...,2025-07-16 18:54:14,2025-06-15 19:02:36
H00020,"Bennett, Thompson and Escobar",Philippines,Davao,Resort,5,179,"Pool,Gym,Spa",These appear study stuff smile. Eight soldier left happy.,Historic Site,Ten,-40.748139,http://www.franklin-frank.com/,C0000677,Alisha,Mcdowell,Alisha Mcdowell,christinelopez@example.net,7605260239,1976-06-07,F,Philippines,Cebu,"141 Ramirez Island, Cebu",IM 87971,de,,2024-10-29,True,BKG_000000983,2025-05-17,2025-07-25,2025-08-03,9,1,0,2,suite,2,Mobile App,No requests,False,,,826.97,1041.82,220.87,34.28,-1,Refunded,Debit Card,TravelAgency,,17.73,2024-12-30 03:49:03,2025-04-14 03:05:49,SYSTEM,Pending,REV_00000983,4,Eye reach six.,Worry these matter great. Evidence staff government. Participant it threat low.,2024-08-02,62,True,Johor Bahru,2025-09-22,Business,double,MobileApp,2024-12-30 03:49:03,2025-04-14 03:05:49
H00985,"Anderson, Wilson and Khan",Morocco,Rabat,Boutique,4,,"Pool,Gym,Spa",Travel difference history describe idea.,"Beach,Museum,Park",-36.735446,67.959019,https://www.hinton.info/,C0000306,Michele,FOSTER,Michele FOSTER,awilliams@example.com,(462)867-5763,1987-01-11,Other,Australia, Adelaide ,"68689 Mcgee Causeway, Adelaide",SP 34687,???,Silver,2024-11-27,True,BKG_000000984,2024-03-07,2025-05-04,2025-05-10,6,4,3,2,suite,1,Agent,Late check-in,False,,,550.13,310.7,52.0,,400.69,Refunded,PayPal,Expedia,,185.4,2024-07-09 16:42:14,2025-10-06 08:11:01,AGENT,Cancelled,REV_00000984,5,Task choice season join not wonder life.,Product loss cultural instead. Crime fight beautiful issue provide partner truth.,2024-10-23,,True,Plzen,2025-05-27  ,Solo,!!single,MobileApp,2024-07-09 16:42:14,2025-10-06 08:11:01
H00499,Duran Group,China,Shanghai,Budget Hotel,2,153,Restaurant,Exist base help eight. Race drug middle history red listen. Why involve music eight why whom.,"Beach,Museum,Park",32.886336,91.374048,https://camacho-myers.com/,C0003864,Bryan,Jackson,Bryan Jackson,garciajeffrey@example.net,+1-945-510-9773x858,1979-11-20,F,Italy,Milan,"83435 victoria harbor suite 928, milan",WY 16562,fr,Bronze,2023-02-24,True,BKG_000000985,2024-08-19,2026-09-30,2026-10-02,2,4,1,0,single,2,Phone,Extra bed,False,,,178.47,370.86,192.78,30.07,117.01,Paid,Debit Card,Expedia,PROMO101,102.83,2024-12-25 19:21:28,2024-12-25 00:07:21,API,Cancelled,REV_00000985,4,Ready phone age mind outside.,Appear whom pull yard. Heavy poor law. Move look there speech answer offer marriage.,2024-12-19,27,False,Casablanca,2025-10-13,Solo,single,LegacySystem,2024-12-25 19:21:28,2024-12-25 00:07:21
H00410,"Jones, Rich and Bryant",Australia,Sydney,Luxury Hotel,Ten,389,"Pool,Gym,Spa",Up scene behavior though size success when. Character yet picture life discussion.,Historic Site,-83.347593,-159.751899,https://www.foster.org/,C0002058,Marcus,Dominguez,Marcus Dominguez,abaker@example.com,001-901-723-5373x1261,1992-07-10,???,Portugal,Coimbra,"32199 Raymond Port Suite 279, Coimbra",HO 95964,es,Gold,2024-05-24,True,BKG_000000986,2024-10-13,2024-12-28,2024-12-28,1,4,1,2,double,3,Mobile App,No requests,False,,,1622.26,336.69,67.71,65.29,1157.64,Failed,PayPal,Booking.com,PROMO751,194.12,2025-01-18 06:28:44,2024-12-04 03:32:42,SYSTEM,Pending,REV_00000986,4,Worker imagine able admit commercial relate above.,Your former maintain raise relationship federal one. Officer each yes about ok.,2025-06-30,8,True,Presov,2025-06-10,Family,single,LegacySystem,2025-01-18 06:28:44,2024-12-04 03:32:42
   ,"Hayes, Rodriguez and Anderson",Singapore,Singapore,Resort,1,414,Free WiFi,Kid others visit bank physical history. Begin through hundred cut but learn successful force.,Shopping Mall,-58.088724,-11.727277,http://www.wade.com/,C0002791,Hannah,Lopez,Hannah Lopez,michele20@example.net,(556)707-5569,1985-11-04,M,Germany,Frankfurt,"0827 Sandra Bypass Suite 675, Frankfurt",ZE 29767,en,,2024-09-26,True,BKG_000000987,2024-05-16,2026-08-09,2026-08-20,11,,1,1,suite,1,Web,Late check-in,False,,,874.07,186.57,231.13,86.8,9999,,Debit Card,Direct,,9999,2025-01-10 15:29:01,2024-12-24 01:12:51,SYSTEM,Cancelled,REV_00000987,2,Whole learn way forward arrive.,Form arrive type three perhaps. Because region area close food million quite. Decision save cell easy TV.,2025-07-02,67,True,Brno,2025-06-28,Couple,suite,MobileApp,2025-01-10 15:29:01,2024-12-24 01:12:51
H00124,Baker Ltd,United Kingdom,Manchester,Luxury Hotel,4,265,Free WiFi,Make sea Congress bar. Hear section our collection treat. Never off clear heavy front animal whose.,Historic Site,33.845288,-36.464384,https://lucas.net/,C0002974,Jennifer,Bishop,!!Jennifer Bishop,noahgarrett@example.com,4223644584,1955-07-25,Other,Egypt,Luxor,"12098 Woods Harbor Suite 040, Luxor",WB 91925,de,Platinum,2024-07-09,True,BKG_000000988,2025-05-09,2026-03-11,2026-03-19,8,1,1,0,suite,3,Phone,,True,2024-12-07,,1157.55,1058.55,279.78,59.84,,Failed,PayPal,Booking.com,PROMO804,149.8,2024-08-15 03:48:59,2025-07-16 05:24:23,USER,Cancelled,REV_00000988,5,Condition even fast allow kid couple.,Follow fact myself school value. Score resource talk understand me career. Person senior rather certainly your.,2024-03-22,30,False,Malacca,2025-04-30,Solo,suite,APIGateway,2024-08-15 03:48:59,2025-07-16 05:24:23
H00907,Matthews-Gomez,United Arab Emirates,Dubai,Boutique,5,290,"Pool,Gym,Spa",Miss PM serious none finish nation behind. Quality recent pull some third.,Historic Site,-24.761204,-149.753875,http://oconnor.com/,C0004800,Richard,Adams,Richard Adams,michaela78@example.org,434-764-1154x34213,1977-10-02,F,Mexico,Monterrey,"0764 Keith Crescent, Monterrey",ZL 39685,de,Bronze,,False,BKG_000000989,2024-02-06,2025-07-17,2025-07-25,8,4,2,2,double,1,Mobile App,No requests,False,,,1791.59,-1,124.61,3.83,1259.47,Pending,Cash,Direct,NO_PROMO,135.94,2023-12-24 21:10:12,2025-11-01 09:20:37,API,Pending,REV_00000989,5,Must meeting case of could share thousand know.,Series attention prove poor skin step.,2025-05-15,70,True,Eilat,2024-11-29,Solo,suite,MobileApp,2023-12-24 21:10:12,2025-11-01 09:20:37
H00581,"Pitts, Calderon and Charles",Netherlands,Utrecht,Budget Hotel,2,28,"Pool,Gym,Spa",Assume rise fast bill city institution behavior group.,Shopping Mall,70.689703,-88.427651,https://www.palmer.biz/,C0004251,Alexander,Wright,Alexander Wright,romanchristine@example.net,+1-892-937-3565,1981-10-19,M,Singapore,Singapore,"974 Camacho Forges Apt. 141, Singapore",EJ 87824,es,   ,2024-02-23,False,BKG_000000990,2024-07-17,2024-12-29,2025-01-10,12,1,0,1,single,3,Web,,True,2025-03-28,Customer Request,1057.08,1278.56,28.7,65.57,678.25,Paid,Credit Card,Direct,,31.58,2024-04-12 19:43:58,2025-09-26 12:57:52,SYSTEM,Pending,REV_00000990,3,Clearly others style.,Yes life good training same. Any stand security around cost. College deal think begin everything blood design traditional.,2025-03-11,53,False,Malacca,2025-03-12,Solo,single,APIGateway,2024-04-12 19:43:58,2025-09-26 12:57:52
H00768,,Belgium,Leuven,City Hotel,4,143,Free WiFi,Before factor note every long yourself. Study money consumer professional commercial.,Shopping Mall,89.397094,141.538349,http://www.herrera-saunders.com/,C0000710,Katelyn,Bennett,Katelyn Bennett,martinezanthony@example.org,001-853-304-1367,1967-03-10,F,China,Chengdu,"243 Ashley Avenue, Chengdu",WZ 99283,tr,Silver,2024-06-06,False,BKG_000000991,2024-02-21,2026-10-18,0000-00-00,1,3,2,0,double,1,Phone,Extra bed,True,2025-03-12,Customer Request,1962.65,320.98,267.07,49.56,30.81,Pending,Credit Card,Booking.com,,45.21,2024-02-21 17:54:32,2025-01-07 08:57:48,API,Confirmed,REV_00000991,2,Story magazine recently maybe tax.,"Lose capital he view perhaps price. Property rise reason open enter by. Data another wrong hope add option.
For he loss. Husband tree exist shoulder.",2024-03-16,68,False,Split,2025-09-14,Couple,suite,MobileApp,2024-02-21 17:54:32,2025-01-07 08:57:48
H00133,Campos-Patterson,Saudi Arabia,Mecca,City Hotel,5,388,Free WiFi,Exist easy just population feel parent will. Clearly avoid floor.,"Beach,Museum,Park",70.060474,85.866873,https://www.ware.com/,C0004473,Larry,Carter,Larry Carter,waltersnorman@example.org,(491)471-6299,1975-12-05,Other,China,Guangzhou,"31163 Matthew Common, Guangzhou",AF 84199,es,,2023-02-12,False,BKG_000000992,2024-10-05,2025-06-14,2025-06-20,6,4,0,1,suite,1,Mobile App,No requests,False,,,1241.27,562.06,233.56,53.42,380.34,Failed,Credit Card,TravelAgency,NO_PROMO,116.33,2025-09-04 11:42:04,2025-06-06 10:02:36,AGENT,Pending,REV_00000992,1,Thank conference hard ten everybody toward weight exactly.,Upon child to employee. Above source each water sell. Management father sit turn again all level.,2025-10-03,73,False,Cairo,2025-05-19,Couple,single,MobileApp,2025-09-04 11:42:04,2025-06-06 10:02:36
H00851,Washington Ltd,Chile,Concepción,Luxury Hotel,4,386,Free WiFi,Ask difficult former finally spring chair responsibility. Cost notice top wind business.,"Beach,Museum,Park",-59.935811,27.747616,http://www.perry.info/,C0003570,Ashley,Taylor,Ashley Taylor,@gmail.com,+1-854-564-1078,1987-02-22,F,Portugal,Lisbon,"57738 Ayala Falls, Lisbon",XS 28212,es,Silver,2025-06-14,True,BKG_000000993,2025-06-27,2025-02-03,2025-02-14,11,3,3,0,single,2,Mobile App,,True,2025-10-05,No Show,61.43,58.32,81.27,27.3,0,Paid,Cash,Expedia,NO_PROMO,42.38,2025-07-17 03:47:44,2024-11-10 03:23:53,USER,Cancelled,REV_00000993,,Performance wind when response region history public campaign.,"Glass bad response war line. Next social risk station build local idea.
Blood follow movie involve seem. Free before trade character.",2025-08-11,32,False,Glasgow,2023-13-01,Leisure,double,MobileApp,2025-07-17 03:47:44,2024-11-10 03:23:53
H00206,"Kelley, Smith and Lin",Croatia,Split,Boutique,2,285,Free WiFi,Friend politics environment see. Peace box national owner.,"Beach,Museum,Park",61.319735,156.115245,https://www.woods.com/,C0003198,Leah,Murphy...,Leah Murphy...,christinahardy@example.com,963.229.1918,2000-03-18,F,Malaysia,George Town,"4382 Valencia Summit, George Town",LK 96048,es,Gold,2025-08-03,True,BKG_000000994,2024-11-09,2025-07-15,2025-07-27,12,1,2,2,single,2,Phone,No requests,True,2025-06-19,Customer Request,213.84,877.22,243.57,92.21,152.31,Refunded,Cash,--,,125.37,2024-10-29 05:23:32,2025-04-23 14:11:28,SYSTEM,Pending,REV_00000994,5,Bed around anyone human beautiful policy fall.,Unit between shoulder tonight run floor give. Above population hundred these.,2024-09-11,5,True,Haifa,2025-02-25,Family,!!suite,CloudBooking,2024-10-29 05:23:32,2025-04-23 14:11:28
,Orozco-Coleman,!!Singapore,Singapore,Budget Hotel,5,455,"Pool,Gym,Spa",Spring information minute they or. Bag cold form. Truth be why once.,Historic Site,-86.093437,6.405549,http://www.lam-murphy.com/,C0003264,Natasha,Alexander,Natasha Alexander,reynoldslaura@example.org,7467187787,1948-01-18,M,Kenya,Mombasa,"96647 Melissa Gateway Suite 096, Mombasa",JF 50792,tr,,2024-05-25,False,BKG_000000995,2024-01-08,2025-08-12,2025-08-22,10,4,3,1,single,2,Web,,False,,,656.38,409.01,61.77,54.91,174.22,Refunded,Debit Card,Booking.com,PROMO325,96.92,0000-00-00,2025-09-18 21:27:47,SYSTEM,Confirmed,REV_00000995,1,Both state seven argue.,Fly name happy physical. Top minute really party point necessary.,2024-07-28,64,True,Seoul,2025-08-25,Family,single,CloudBooking,0000-00-00,2025-09-18 21:27:47
H00031,Brown-Munoz,Bulgaria,Sofia,Budget Hotel,2,149,"Pool,Gym,Spa",Base pressure pick. Data its story reduce loss least. Sea give process themselves oil law huge.,Shopping Mall,43.843948,88.662605, http://www.white.com/ ,C0001349,Kelly,Harmon,Kelly Harmon,garcialisa@example.net,690-489-7956,1987-04-14,F,Italy,Rome,"836 Higgins Station, Rome",BM 51682,???,Platinum,2023-01-16,True,BKG_000000996,,2025-05-20,2025-05-28,8,4,2,1,___,1,Web,No requests,False,,,1871.25,857.41,258.34,59.27,1868.06,Failed,Credit Card,Airbnb,   ,173.32,2024-07-03 12:37:04,2025-04-10 04:11:09,USER,Cancelled,REV_00000996,2,Where member produce important.,Six politics country mouth watch even. Pick consumer compare yard board left.,!!2024-07-25,94,False,Bangalore,2024-11-26,Couple,single,MobileApp,2024-07-03 12:37:04,2025-04-10 04:11:09
H00108,"Jordan, Cox and Bates",South Korea, Busan ,Boutique,3,178,"Pool,Gym,Spa",Too themselves long western institution.,___,-9.306227,-28.165961,https://wright.com/,C0000109,Julie,Dean,Julie Dean,dawn74@example.com,7064261405,1992-05-26,M,Norway,Tromsø,"6426 Singh Lake Apt. 934, Tromsø",AS 82506,es,Gold,2023-04-08,False,BKG_000000997,2025-01-07,2025-07-17,2025-07-26,9,4,1,2,suite,3,Agent,Late check-in,False,,,332.97,1042.8,209.87,66.96,84.6,Refunded,Cash,Airbnb,PROMO202,86.83,2024-08-24 05:37:04,2025-01-15 00:19:47  ,SYSTEM,Cancelled,REV_00000997,1,The whose attention threat represent.,Few star couple improve. Lay worry ability several weight. Manager administration stop wife.,2024-09-11,,True,Plzen,2025-07-31, Leisure ,single,LegacySystem,2024-08-24 05:37:04,2025-01-15 00:19:47  
H00201,"Clark, Bell and Robinson",--,Rabat,City Hotel,5,159,Restaurant,Wife to believe white picture boy. Wall modern score forget street race sing.,Shopping Mall,-81.468399,49.926384,http://miller-phillips.net/,C0002413,Samantha,___,Samantha ___,scott24@example.com,559.287.1891,1965-12-04,F,Mexico,Guadalajara,"482 Rebecca Estate Apt. 485, Guadalajara",JL 88861,tr,Gold,,True,BKG_000000998,2024-03-28,2025-02-21,2025-02-24,3,2,3,1,single,3,Phone,Extra bed,True,2025-10-20,No Show,1780.83,521.16,148.09,20.09,1177.67,Paid,Cash,TravelAgency,,,2024-11-11 17:49:06,2025-09-30 09:14:31,,Cancelled,REV_00000998,5,Miss animal every recent.,Street indicate discuss director. Wear thank money stock. Around run surface close require.,2024-11-05,10,True,Pattaya,2025-10-17,Couple,double,MobileApp,2024-11-11 17:49:06,2025-09-30 09:14:31
H00462,Young-Green,Japan,Hiroshima,Business Hotel,3,Ten,"Pool,Gym,Spa",,"Beach,Museum,Park",56.40269,-61.332401,https://fisher.com/,C0000147,John,huber,John huber,braunsheila@example.net,643.639.5243x3754,1969-05-10,,Czech Republic,Brno,"581 Luis Drive Apt. 027, Brno",BB 81744,de,Platinum,2023-03-15,False,BKG_000000999,2025-08-31,2026-06-14,2026-06-19,5,3,3,0,double,1,Agent,,False,,,313.02,451.47,231.54,72.25,100.43,Refunded,Debit Card,TravelAgency,,188.69,2025-06-05 15:33:22,2025-10-16 23:24:26,SYSTEM,Confirmed,REV_00000999,4,Condition figure me do author future.,Food return piece position discover.,2024-09-20,0,False,Ibadan,2025-03-26,Couple,suite,MobileApp,2025-06-05 15:33:22,2025-10-16 23:24:26
--,Myers and Sons,Israel,Tel Aviv,___,4,456,Free WiFi,Time cold according. Central area all part even appear.,Historic Site,62.203455,19.974255,https://fowler.com/,C0004039,Jamie,Davis,Jamie Davis,rachael62@example.org,899.560.3157,1952-01-18,OTHER,Thailand,Bangkok,"713 Anne Fields Suite 323, Bangkok",RX 23252,fr,Gold,2025-10-29,True,BKG_000001000,2024-09-02,2026-07-22,2026-07-27,5,1,2,2,suite,1,Mobile App,Late check-in,False,,,1567.95,153.01,217.02,56.13,421.49,Failed,PayPal,TravelAgency,,26.06,2025-09-05 00:38:59,2025-03-11 07:14:59,AGENT,Cancelled,REV_00001000,2,Tough today task southern let.,Manage purpose likely remember talk Democrat. Alone follow value five in.,2024-08-18,28,True,Kuala lumpur,2025-10-06,Family,suite,MobileApp,2025-09-05 00:38:59,2025-03-11 07:14:59
